,cec_mean,cec_median,clay_mean,clay_median,pH_mean,pH_median,phosphorous_mean,phosphorous_median,Latitude,Longitude,Sample Date
1121,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,13-09-2011
1122,25.581528127623844,26.0,28.43937867338371,28.0,69.15163727959698,70.0,22.55793450881611,22.0,-30.679722,26.7125,13-09-2011
1123,27.770630064494796,28.0,30.002315197618643,30.0,63.85397717876633,64.0,27.48073424838763,27.0,-31.396,29.2651,13-09-2011
1124,20.36055445544554,20.0,26.21671287128713,26.0,63.82883168316831,64.0,22.646970297029696,23.0,-33.38056,19.30167,13-09-2011
1125,21.25553176302641,21.0,27.497263859148237,27.0,64.9301292727417,65.0,24.849155365215317,25.0,-33.31388889,19.07472222,13-09-2011
1126,24.035723854603912,24.0,22.1223542020184,22.0,70.73448245065644,71.0,19.891131553094585,20.0,-27.495556,26.074722,13-09-2011
1127,28.07028663324188,28.0,25.904550184466935,26.0,65.08438179926212,65.0,23.296376880143775,23.0,-24.058889,31.237222,14-09-2011
1128,25.096937440013946,25.0,27.543495331995448,28.0,72.20347264636592,72.0,24.300846348486157,24.0,-28.75,30.442778,14-09-2011
1129,23.62727351090422,23.0,33.217222653219544,33.0,57.21342987673475,57.0,23.77769157831221,24.0,-29.380556,30.2775,14-09-2011
1130,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,14-09-2011
1131,24.812377034519756,25.0,27.148631729565363,27.0,63.22831336075835,63.0,20.20613485959577,20.0,-27.4275,28.525833,14-09-2011
1132,24.71269727403157,25.0,28.817073170731707,29.0,63.09836800573887,63.0,19.958751793400285,20.0,-27.3,28.586944,14-09-2011
1133,26.58230595589513,27.0,27.843375586039254,28.0,71.37619378364302,71.0,20.42342420559126,20.0,-29.042222,24.6,14-09-2011
1134,23.031141568355313,23.0,24.99219292158223,25.0,70.4050138792505,70.0,19.81948299791812,20.0,-29.028629,24.638389,14-09-2011
1135,24.020550271739125,24.0,24.809273097826093,25.0,65.0726902173913,65.0,21.63255774456521,22.0,-30.160091,27.40124,14-09-2011
1136,24.78533219629429,25.0,25.95387239320877,26.0,65.43677804480969,65.0,26.27366462516474,26.0,-34.250556,20.9925,14-09-2011
1137,20.820373861137288,21.0,24.209864907320135,24.0,65.17978322337416,65.0,27.217483506126275,27.0,-33.7075,18.97444444,14-09-2011
1138,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,15-09-2011
1139,20.74945110623205,21.0,26.632663401452454,27.0,58.14203681810506,58.0,24.334994088836343,24.0,-30.398056,30.601944,15-09-2011
1140,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,15-09-2011
1141,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,15-09-2011
1142,25.795406172401563,26.0,27.324494501596316,27.0,71.7761617594892,72.0,19.88311457963817,20.0,-27.902778,24.615556,16-09-2011
1143,22.38559396385331,23.0,22.98376908229514,23.0,67.40393051412529,67.0,21.262063519915777,21.0,-28.460833,21.248889,16-09-2011
1144,23.008551350436026,23.0,27.43679620692575,27.0,58.70603674540682,58.0,25.378714757429513,25.0,-30.27402,30.69602,19-09-2011
1145,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,19-09-2011
1146,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,19-09-2011
1147,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,20-09-2011
1148,28.07028663324188,28.0,25.904550184466935,26.0,65.08438179926212,65.0,23.296376880143775,23.0,-24.058889,31.237222,20-09-2011
1149,25.063701603614778,25.0,26.757242845751747,26.0,63.04801984584035,63.0,26.712766899973417,27.0,-27.937778,31.209444,20-09-2011
1150,23.62727351090422,23.0,33.217222653219544,33.0,57.21342987673475,57.0,23.77769157831221,24.0,-29.380556,30.2775,20-09-2011
1151,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,20-09-2011
1152,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,20-09-2011
1153,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,20-09-2011
1154,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,20-09-2011
1155,24.11963383838383,24.0,25.706912878787872,26.0,68.02130681818178,68.0,23.028566919191913,23.0,-33.501667,21.624167,20-09-2011
1156,19.75548090523338,20.0,24.29349363507779,24.0,62.937853606789254,62.0,22.172560113154177,22.0,-28.058889,30.373611,20-09-2011
1157,20.94611829944547,21.0,26.476524953789276,26.0,63.88826247689463,64.0,22.26275415896488,22.0,-25.57877778,29.12747222,20-09-2011
1158,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,21-09-2011
1159,22.587780640412227,23.0,26.167556128082456,26.0,63.34440559440559,63.0,21.98849834376151,22.0,-25.81048333,27.90955222,21-09-2011
1160,22.1425009738995,22.0,25.398831320607727,25.0,64.2647448383327,64.0,25.352006232956764,25.0,-34.065833,20.404167,21-09-2011
1161,21.78673451169434,22.0,25.580164256382787,25.0,55.67327262988754,56.0,24.73254775932869,25.0,-27.5275,30.858056,21-09-2011
1162,22.286379613356765,22.0,24.49437609841828,25.0,63.495079086115986,63.0,20.748154657293497,21.0,-28.404444,30.013056,21-09-2011
1163,26.069851642529137,26.0,28.23869657364888,28.0,66.72121158601199,67.0,20.28249735075945,20.0,-28.141944,26.417778,21-09-2011
1164,25.46241971879881,25.0,25.211855580628363,26.0,71.55450442631486,71.0,21.410605797604585,22.0,-29.033333,23.983333,21-09-2011
1165,21.823515588281374,22.0,24.549193169356116,24.0,69.3947986840044,70.0,25.94712517624941,26.0,-33.818056,19.694722,21-09-2011
1166,24.30506230529596,24.0,24.341355140186916,24.0,66.52538940809971,67.0,26.520638629283493,26.0,-34.075556,20.145556,21-09-2011
1167,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,22-09-2011
1168,24.52343889783503,24.0,24.19565217391304,24.0,65.26086956521739,65.0,19.387994274467715,19.0,-27.38972222,26.46388889,22-09-2011
1169,23.278414175765167,23.0,25.17173796312869,25.0,66.44719885448363,66.0,20.017272239126545,20.0,-27.398611,26.614722,22-09-2011
1170,22.02612640801002,22.0,24.989831038798503,25.0,65.57462453066334,65.0,26.118898623279097,26.0,-33.897778,20.012778,22-09-2011
1171,25.163450818969217,25.0,29.63931052225367,30.0,61.51393534002229,61.0,26.83500557413601,27.0,-29.641944,30.6875,23-09-2011
1172,24.201975527052927,24.0,21.148754238537524,21.0,75.28571428571429,75.0,22.926433731387295,23.0,-28.760833,17.730278,24-09-2011
1173,25.163450818969217,25.0,29.63931052225367,30.0,61.51393534002229,61.0,26.83500557413601,27.0,-29.641944,30.6875,24-09-2011
1174,22.01331853496116,22.0,34.176470588235304,34.0,58.184054753977065,58.0,24.65186829448761,25.0,-25.513889,31.224444,26-09-2011
1175,22.109011627906984,22.0,32.67664158686732,33.0,57.82404240766077,58.0,24.926214090287292,25.0,-29.7775,29.470833,26-09-2011
1176,24.96840132867727,25.0,33.530874712545774,34.0,57.77335831700877,58.0,24.84098458393662,25.0,-29.987778,29.851667,26-09-2011
1177,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,26-09-2011
1178,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,26-09-2011
1179,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,26-09-2011
1180,23.43080702392867,23.0,28.69001910654171,28.0,64.27813665726504,64.0,20.680647802747707,21.0,-26.45,28.085833,26-09-2011
1181,27.770630064494796,28.0,30.002315197618643,30.0,63.85397717876633,64.0,27.48073424838763,27.0,-31.396,29.2651,26-09-2011
1182,24.65372248330448,25.0,29.38461538461539,29.0,60.16654299612502,60.0,26.88622310165718,27.0,-31.554722,29.245556,26-09-2011
1183,19.637812352663833,20.0,21.121640735502115,21.0,61.1151343705799,61.0,17.815275813295617,18.0,-24.282222,28.090278,27-09-2011
1184,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,27-09-2011
1185,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,27-09-2011
1186,27.81218857799924,28.0,25.555576849367583,26.0,68.32656190111156,68.0,25.64497891912611,26.0,-23.281,30.54305556,27-09-2011
1187,25.04343654600959,25.0,27.032708242477085,27.0,60.6369821194941,61.0,24.30754470126471,24.0,-28.747778,31.745833,27-09-2011
1188,25.451593959731532,25.0,26.774496644295297,27.0,61.190268456375826,61.0,26.96157718120804,27.0,-30.733889,29.828333,27-09-2011
1189,22.64235737351991,23.0,25.22093649085037,25.0,61.60468245425188,62.0,20.898008611410123,21.0,-27.273889,28.49,27-09-2011
1190,24.71269727403157,25.0,28.817073170731707,29.0,63.09836800573887,63.0,19.958751793400285,20.0,-27.3,28.586944,27-09-2011
1191,24.006645915706223,24.0,29.697148145032383,30.0,59.47169176411203,59.0,26.807941448641365,27.0,-30.568333,29.422778,27-09-2011
1192,25.632437380377787,26.0,30.105017891320625,30.0,62.30764749937588,62.0,25.820670716484965,26.0,-31.104278,29.399722,27-09-2011
1193,22.98272104607722,23.0,23.460305105853063,24.0,61.96980074719803,62.0,26.28759339975094,26.0,-34.092222,21.295278,27-09-2011
1194,23.053554868624428,23.0,25.539799072642964,26.0,63.249536321483774,63.0,25.111669242658415,25.0,-34.405833,19.600556,27-09-2011
1195,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,28-09-2011
1196,24.113198458574185,24.0,22.561271676300574,22.0,66.81560693641619,67.0,19.362138728323696,19.0,-22.935,28.004167,28-09-2011
1197,22.805021875594445,23.0,23.219421723416392,23.0,64.53290850294844,65.0,20.723035952063903,21.0,-23.763056,27.908611,28-09-2011
1198,24.21005806330773,24.0,22.312418055815694,22.0,64.30670537553848,64.0,25.014234875444835,25.0,-24.768889,31.39,28-09-2011
1199,22.020386826973336,22.0,23.83211360864262,24.0,58.99137480397282,59.0,23.895974908520643,24.0,-28.801278,31.955389,28-09-2011
1200,23.008551350436026,23.0,27.43679620692575,27.0,58.70603674540682,58.0,25.378714757429513,25.0,-30.27402,30.69602,28-09-2011
1201,25.744047619047603,26.0,28.270788912579945,28.0,65.22254797441363,65.0,19.82809168443496,20.0,-27.802778,28.768333,28-09-2011
1202,23.278414175765167,23.0,25.17173796312869,25.0,66.44719885448363,66.0,20.017272239126545,20.0,-27.398611,26.614722,28-09-2011
1203,23.930393464488173,24.0,23.316772257419142,24.0,66.52309103034347,66.0,25.29159719906636,25.0,-31.031389,28.883333,28-09-2011
1204,24.31453906642127,24.0,27.133762757236067,27.0,66.31964196084989,67.0,27.093776141877193,27.0,-30.86013889,29.07125,28-09-2011
1205,24.597216399765234,24.0,24.420474553533992,25.0,64.25991447975183,64.0,26.25345853944831,26.0,-30.77586667,29.03221667,28-09-2011
1206,24.035723854603912,24.0,22.1223542020184,22.0,70.73448245065644,71.0,19.891131553094585,20.0,-27.495556,26.074722,28-09-2011
1207,19.943770980977245,20.0,35.84791122715403,36.0,54.71698992913091,55.0,24.62728459530026,24.0,-24.99328,30.81444,29-09-2011
1208,23.936799184505603,24.0,24.65120625212368,25.0,58.717804960924205,59.0,25.871984369690797,26.0,-30.13573889,30.67422222,29-09-2011
1209,24.01972333779562,24.0,25.225435073627843,25.0,68.33842034805889,68.0,19.462204373047747,19.0,-27.573056,24.746389,30-09-2011
1210,25.795406172401563,26.0,27.324494501596316,27.0,71.7761617594892,72.0,19.88311457963817,20.0,-27.902778,24.615556,30-09-2011
1211,23.4077271561672,24.0,28.027694674758532,28.0,59.44371313787503,59.0,24.62654927771604,25.0,-29.803611,30.516111,30-09-2011
1212,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,03-10-2011
1213,25.77491989261279,26.0,25.44401143154066,25.0,71.48324240062354,72.0,20.422967004416726,20.0,-29.160278,26.573333,03-10-2011
1214,22.999724947281557,23.0,32.155404785917305,32.0,58.69542495644998,59.0,25.152379206014473,25.0,-26.03611,30.99778,04-10-2011
1215,23.278414175765167,23.0,25.17173796312869,25.0,66.44719885448363,66.0,20.017272239126545,20.0,-27.398611,26.614722,04-10-2011
1216,22.639576286273808,23.0,25.220847427452377,26.0,65.57210254584297,65.0,22.00756631653907,22.0,-27.671111,27.236944,04-10-2011
1217,24.020550271739125,24.0,24.809273097826093,25.0,65.0726902173913,65.0,21.63255774456521,22.0,-30.160091,27.40124,04-10-2011
1218,24.681007522610095,25.0,26.69757416955455,27.0,66.23379257881835,66.0,23.094920125095086,23.0,-30.336111,27.359444,04-10-2011
1219,22.65839160839161,23.0,25.521503496503495,25.0,61.48793706293706,61.0,21.255332167832176,21.0,-28.69485,28.23487,04-10-2011
1220,23.274799860772713,23.0,26.11599373477202,26.0,63.03576400974591,63.0,20.58231813435433,21.0,-28.883333,27.89,04-10-2011
1221,19.286020265260735,19.0,21.576818518823632,21.0,69.87923222670733,70.0,22.71389735563061,23.0,-31.5653,18.3306,04-10-2011
1222,22.528747338209428,23.0,23.579946301268397,24.0,63.20044440329599,63.0,18.690861957226183,19.0,-25.45963889,28.26430556,04-10-2011
1223,25.061197573199685,25.0,25.967378879803036,26.0,64.58568539523432,65.0,28.073683284973175,28.0,-28.338333,31.373611,04-10-2011
1224,27.738292984626263,28.0,26.59559992931614,27.0,65.0235023855805,65.0,27.405371973846968,27.0,-28.068333,31.55,04-10-2011
1225,24.420365068002855,24.0,25.34940944881888,25.0,66.22637795275587,66.0,18.667501789549025,19.0,-27.4,26.624722,04-10-2011
1226,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,05-10-2011
1227,22.587780640412227,23.0,26.167556128082456,26.0,63.34440559440559,63.0,21.98849834376151,22.0,-25.81048333,27.90955222,05-10-2011
1228,25.163450818969217,25.0,29.63931052225367,30.0,61.51393534002229,61.0,26.83500557413601,27.0,-29.641944,30.6875,05-10-2011
1229,21.11635142880537,21.0,21.28305903545402,21.0,67.74003111438631,68.0,24.565626791124213,25.0,-31.860278,18.6875,05-10-2011
1230,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,05-10-2011
1231,24.607763667477244,25.0,26.46365847068359,26.0,62.46347833918758,62.0,19.744033144195253,20.0,-27.02314,28.59389,05-10-2011
1232,22.64235737351991,23.0,25.22093649085037,25.0,61.60468245425188,62.0,20.898008611410123,21.0,-27.273889,28.49,05-10-2011
1233,24.812377034519756,25.0,27.148631729565363,27.0,63.22831336075835,63.0,20.20613485959577,20.0,-27.4275,28.525833,05-10-2011
1234,24.71269727403157,25.0,28.817073170731707,29.0,63.09836800573887,63.0,19.958751793400285,20.0,-27.3,28.586944,05-10-2011
1235,24.837826523777633,25.0,27.33631949095781,27.0,70.5089584728734,71.0,24.374916275954455,24.0,-30.830556,26.921389,06-10-2011
1236,25.581528127623844,26.0,28.43937867338371,28.0,69.15163727959698,70.0,22.55793450881611,22.0,-30.679722,26.7125,06-10-2011
1237,24.020550271739125,24.0,24.809273097826093,25.0,65.0726902173913,65.0,21.63255774456521,22.0,-30.160091,27.40124,06-10-2011
1238,24.681007522610095,25.0,26.69757416955455,27.0,66.23379257881835,66.0,23.094920125095086,23.0,-30.336111,27.359444,06-10-2011
1239,25.594946209657248,26.0,26.580518722375107,27.0,68.10891501959802,68.0,23.949712284213156,24.0,-31.000833,26.353056,07-10-2011
1240,22.38559396385331,23.0,22.98376908229514,23.0,67.40393051412529,67.0,21.262063519915777,21.0,-28.460833,21.248889,07-10-2011
1241,24.201975527052927,24.0,21.148754238537524,21.0,75.28571428571429,75.0,22.926433731387295,23.0,-28.760833,17.730278,08-10-2011
1242,21.298894633624524,21.0,26.76145480477803,27.0,62.52513817079692,63.0,23.974594401854155,24.0,-27.602222,29.942778,08-10-2011
1243,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,10-10-2011
1244,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,11-10-2011
1245,25.877184695323567,26.0,24.8723665564478,25.0,66.09721303731696,66.0,24.8895606991025,25.0,-24.183889,30.823889,11-10-2011
1246,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,11-10-2011
1247,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,11-10-2011
1248,23.85241754122939,24.0,26.910888305847077,27.0,64.64861319340328,65.0,22.532327586206897,23.0,-24.69514,27.40906,11-10-2011
1249,21.69340578375392,21.0,24.04015472462701,24.0,61.58215140909928,61.0,23.088782464542273,23.0,-25.73411,27.21422,11-10-2011
1250,25.292800859598863,25.0,28.32163323782235,28.0,61.32333452722065,61.0,27.056053008595978,27.0,-27.363611,31.783333,11-10-2011
1251,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,11-10-2011
1252,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,11-10-2011
1253,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,11-10-2011
1254,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,11-10-2011
1255,24.01972333779562,24.0,25.225435073627843,25.0,68.33842034805889,68.0,19.462204373047747,19.0,-27.573056,24.746389,11-10-2011
1256,23.031141568355313,23.0,24.99219292158223,25.0,70.4050138792505,70.0,19.81948299791812,20.0,-29.028629,24.638389,11-10-2011
1257,24.020550271739125,24.0,24.809273097826093,25.0,65.0726902173913,65.0,21.63255774456521,22.0,-30.160091,27.40124,11-10-2011
1258,21.25553176302641,21.0,27.497263859148237,27.0,64.9301292727417,65.0,24.849155365215317,25.0,-33.31388889,19.07472222,11-10-2011
1259,24.97677529182879,25.0,24.96084630350195,25.0,72.63728112840467,73.0,21.86259727626459,22.0,-29.161667,23.696389,12-10-2011
1260,28.07028663324188,28.0,25.904550184466935,26.0,65.08438179926212,65.0,23.296376880143775,23.0,-24.058889,31.237222,12-10-2011
1261,24.709394760614263,25.0,26.35627822944896,26.0,59.45103884372176,59.0,27.307859078590788,27.0,-26.905,32.324722,12-10-2011
1262,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,12-10-2011
1263,25.594946209657248,26.0,26.580518722375107,27.0,68.10891501959802,68.0,23.949712284213156,24.0,-31.000833,26.353056,12-10-2011
1264,25.581528127623844,26.0,28.43937867338371,28.0,69.15163727959698,70.0,22.55793450881611,22.0,-30.679722,26.7125,12-10-2011
1265,20.820373861137288,21.0,24.209864907320135,24.0,65.17978322337416,65.0,27.217483506126275,27.0,-33.7075,18.97444444,12-10-2011
1266,22.29135038890451,22.0,28.06063161840502,28.0,64.06203729734796,64.0,24.78521225752038,25.0,-24.679167,30.8025,13-10-2011
1267,24.78533219629429,25.0,25.95387239320877,26.0,65.43677804480969,65.0,26.27366462516474,26.0,-34.250556,20.9925,13-10-2011
1268,22.793323974418968,23.0,23.26399937607237,23.0,62.05685540477304,62.0,25.144205272188422,25.0,-34.031944,22.053333,13-10-2011
1269,21.05807155662952,21.0,24.998752825629428,25.0,61.321537142411735,61.0,24.64931015667628,25.0,-34.039722,22.133333,13-10-2011
1270,20.238147223955085,20.0,26.518792888334367,27.0,61.66009045539614,62.0,25.999142233312547,26.0,-34.02861,22.22222,14-10-2011
1271,25.033684589750525,25.0,28.137530397189945,28.0,61.8504908583266,62.0,21.04458254525804,21.0,-27.01011111,26.69808333,17-10-2011
1272,20.134971575279664,20.0,22.9994498441225,23.0,61.2367504126169,61.0,19.23381624793692,19.0,-25.99136,27.84208,17-10-2011
1273,27.25627596171212,27.0,29.20417193426043,29.0,65.13364637890554,65.0,21.057341520679067,21.0,-26.861111,28.884722,17-10-2011
1274,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,17-10-2011
1275,25.32486028483865,25.0,25.549215792320176,26.0,64.69920677843879,64.0,18.940778799351,19.0,-26.98472222,26.63227778,17-10-2011
1276,26.58230595589513,27.0,27.843375586039254,28.0,71.37619378364302,71.0,20.42342420559126,20.0,-29.042222,24.6,17-10-2011
1277,23.62727351090422,23.0,33.217222653219544,33.0,57.21342987673475,57.0,23.77769157831221,24.0,-29.380556,30.2775,18-10-2011
1278,25.610595549148577,26.0,28.76484367961078,29.0,65.6648346697901,66.0,18.202270474817553,18.0,-27.00222,28.76528,18-10-2011
1279,23.00471313332729,23.0,27.458714764796515,28.0,62.61044140306354,63.0,19.285597752197948,19.0,-26.648056,27.089444,18-10-2011
1280,22.073489010989007,22.0,23.912087912087912,24.0,61.32545133437989,61.0,22.28326138147567,22.0,-26.970278,27.211111,18-10-2011
1281,26.48649625146779,27.0,30.318399421913096,30.0,65.99683858730015,66.0,17.833980670219493,18.0,-26.880278,26.965,18-10-2011
1282,26.069851642529137,26.0,28.23869657364888,28.0,66.72121158601199,67.0,20.28249735075945,20.0,-28.141944,26.417778,18-10-2011
1283,23.52329038652131,23.0,20.56185992732077,20.0,78.62908820614469,79.0,21.470597951767417,21.0,-31.436944,20.474722,18-10-2011
1284,24.11963383838383,24.0,25.706912878787872,26.0,68.02130681818178,68.0,23.028566919191913,23.0,-33.501667,21.624167,18-10-2011
1285,21.823515588281374,22.0,24.549193169356116,24.0,69.3947986840044,70.0,25.94712517624941,26.0,-33.818056,19.694722,18-10-2011
1286,22.528747338209428,23.0,23.579946301268397,24.0,63.20044440329599,63.0,18.690861957226183,19.0,-25.45963889,28.26430556,18-10-2011
1287,24.09691075514874,24.0,22.431693363844396,22.0,74.17242562929061,75.0,21.753318077803204,22.0,-28.7115,24.07288889,19-10-2011
1288,22.587780640412227,23.0,26.167556128082456,26.0,63.34440559440559,63.0,21.98849834376151,22.0,-25.81048333,27.90955222,19-10-2011
1289,24.645489548954902,25.0,26.89796479647965,27.0,62.89594792812616,62.0,21.824440777411077,22.0,-26.006389,29.253889,19-10-2011
1290,24.845344291871307,25.0,22.334769970933156,23.0,70.03337676656311,70.0,24.88393304600581,25.0,-29.1825,23.575556,19-10-2011
1291,24.30506230529596,24.0,24.341355140186916,24.0,66.52538940809971,67.0,26.520638629283493,26.0,-34.075556,20.145556,19-10-2011
1292,21.78673451169434,22.0,25.580164256382787,25.0,55.67327262988754,56.0,24.73254775932869,25.0,-27.5275,30.858056,20-10-2011
1293,22.286379613356765,22.0,24.49437609841828,25.0,63.495079086115986,63.0,20.748154657293497,21.0,-28.404444,30.013056,20-10-2011
1294,24.52343889783503,24.0,24.19565217391304,24.0,65.26086956521739,65.0,19.387994274467715,19.0,-27.38972222,26.46388889,20-10-2011
1295,23.031141568355313,23.0,24.99219292158223,25.0,70.4050138792505,70.0,19.81948299791812,20.0,-29.028629,24.638389,20-10-2011
1296,19.75548090523338,20.0,24.29349363507779,24.0,62.937853606789254,62.0,22.172560113154177,22.0,-28.058889,30.373611,20-10-2011
1297,20.94611829944547,21.0,26.476524953789276,26.0,63.88826247689463,64.0,22.26275415896488,22.0,-25.57877778,29.12747222,20-10-2011
1298,25.063701603614778,25.0,26.757242845751747,26.0,63.04801984584035,63.0,26.712766899973417,27.0,-27.937778,31.209444,21-10-2011
1299,24.201975527052927,24.0,21.148754238537524,21.0,75.28571428571429,75.0,22.926433731387295,23.0,-28.760833,17.730278,22-10-2011
1300,28.07028663324188,28.0,25.904550184466935,26.0,65.08438179926212,65.0,23.296376880143775,23.0,-24.058889,31.237222,24-10-2011
1301,22.109011627906984,22.0,32.67664158686732,33.0,57.82404240766077,58.0,24.926214090287292,25.0,-29.7775,29.470833,24-10-2011
1302,24.96840132867727,25.0,33.530874712545774,34.0,57.77335831700877,58.0,24.84098458393662,25.0,-29.987778,29.851667,24-10-2011
1303,23.362920482752713,23.0,28.845416417016175,29.0,61.3330480184884,61.0,23.982881109304113,24.0,-29.744167,29.905833,24-10-2011
1304,26.661157024793383,27.0,29.637351778656125,30.0,65.00215594681997,65.0,18.839022637441612,19.0,-27.169444,29.233889,24-10-2011
1305,21.00806232448591,21.0,25.13796539541625,25.0,62.564000362351656,63.0,22.17809584201467,22.0,-26.73806,27.59194,24-10-2011
1306,23.43080702392867,23.0,28.69001910654171,28.0,64.27813665726504,64.0,20.680647802747707,21.0,-26.45,28.085833,24-10-2011
1307,22.1425009738995,22.0,25.398831320607727,25.0,64.2647448383327,64.0,25.352006232956764,25.0,-34.065833,20.404167,25-10-2011
1308,22.92068516105008,23.0,26.35822007075033,26.0,66.09690932787191,66.0,22.892757400856443,23.0,-25.127778,27.628889,25-10-2011
1309,23.071528100325132,23.0,27.16915931258709,27.0,64.89224338132837,65.0,21.47097073850441,22.0,-25.20639,27.558,25-10-2011
1310,23.85241754122939,24.0,26.910888305847077,27.0,64.64861319340328,65.0,22.532327586206897,23.0,-24.69514,27.40906,25-10-2011
1311,21.69340578375392,21.0,24.04015472462701,24.0,61.58215140909928,61.0,23.088782464542273,23.0,-25.73411,27.21422,25-10-2011
1312,26.423373866049033,26.0,25.298108473267717,25.0,67.3245512449334,67.0,23.8942289133372,24.0,-22.769722,30.886944,25-10-2011
1313,25.04343654600959,25.0,27.032708242477085,27.0,60.6369821194941,61.0,24.30754470126471,24.0,-28.747778,31.745833,25-10-2011
1314,25.451593959731532,25.0,26.774496644295297,27.0,61.190268456375826,61.0,26.96157718120804,27.0,-30.733889,29.828333,25-10-2011
1315,25.632437380377787,26.0,30.105017891320625,30.0,62.30764749937588,62.0,25.820670716484965,26.0,-31.104278,29.399722,25-10-2011
1316,24.597216399765234,24.0,24.420474553533992,25.0,64.25991447975183,64.0,26.25345853944831,26.0,-30.77586667,29.03221667,25-10-2011
1317,27.770630064494796,28.0,30.002315197618643,30.0,63.85397717876633,64.0,27.48073424838763,27.0,-31.396,29.2651,25-10-2011
1318,24.65372248330448,25.0,29.38461538461539,29.0,60.16654299612502,60.0,26.88622310165718,27.0,-31.554722,29.245556,25-10-2011
1319,22.98272104607722,23.0,23.460305105853063,24.0,61.96980074719803,62.0,26.28759339975094,26.0,-34.092222,21.295278,25-10-2011
1320,24.035723854603912,24.0,22.1223542020184,22.0,70.73448245065644,71.0,19.891131553094585,20.0,-27.495556,26.074722,25-10-2011
1321,20.74945110623205,21.0,26.632663401452454,27.0,58.14203681810506,58.0,24.334994088836343,24.0,-30.398056,30.601944,26-10-2011
