,Land Surface Temperature,Latitude,Longitude,Sample Date
1894,15132.0,-31.396,29.2651,2012-03-13
1895,15222.0,-33.501667,21.624167,2012-03-13
1896,15554.0,-29.161667,23.696389,2012-03-14
1897,14974.0,-28.801278,31.955389,2012-03-14
1898,15297.0,-28.141944,26.417778,2012-03-14
1899,15324.0,-28.1175,26.719444,2012-03-14
1900,15544.0,-29.033333,23.983333,2012-03-14
1901,15019.0,-29.161667,30.629722,2012-03-15
1902,15345.0,-27.398611,26.614722,2012-03-15
1903,15313.0,-27.671111,27.236944,2012-03-15
1904,15319.0,-27.902778,24.615556,2012-03-15
1905,15208.5,-27.573056,24.746389,2012-03-16
1906,15084.0,-31.031389,28.883333,2012-03-16
1907,15050.5,-30.86013889,29.07125,2012-03-16
1908,15028.5,-30.77586667,29.03221667,2012-03-16
1909,15543.0,-28.760833,17.730278,2012-03-17
1910,15431.5,-28.96362,19.15486,2012-03-17
1911,15280.5,-27.01011111,26.69808333,2012-03-19
1912,15286.5,-26.861111,28.884722,2012-03-19
1913,14925.0,-24.679167,30.8025,2012-03-20
1914,15128.0,-26.970278,27.211111,2012-03-20
1915,15117.0,-33.38056,19.30167,2012-03-20
1916,15285.0,-33.31388889,19.07472222,2012-03-20
1917,15163.0,-28.068333,31.55,2012-03-20
1918,15457.0,-29.161667,23.696389,2012-03-21
1919,15143.0,-24.183889,30.823889,2012-03-21
1920,15033.0,-28.44555556,32.325,2012-03-21
1921,15085.0,-27.602222,29.942778,2012-03-21
1922,15435.0,-33.13083,18.86278,2012-03-21
1923,14992.0,-30.398056,30.601944,2012-03-23
1924,15009.0,-30.27402,30.69602,2012-03-23
1925,15029.5,-29.641944,30.6875,2012-03-26
1926,14906.5,-25.99136,27.84208,2012-03-26
1927,14862.5,-29.987778,29.851667,2012-03-26
1928,15051.0,-29.758889,30.935278,2012-03-26
1929,15194.0,-26.98472222,26.63227778,2012-03-26
1930,15133.0,-33.818056,19.694722,2012-03-26
1931,15092.0,-25.127778,27.628889,2012-03-27
1932,15114.5,-25.20639,27.558,2012-03-27
1933,15093.5,-24.69514,27.40906,2012-03-27
1934,14995.5,-27.363611,31.783333,2012-03-27
1935,15014.5,-26.648056,27.089444,2012-03-27
1936,15043.0,-26.880278,26.965,2012-03-27
1937,15080.5,-27.573056,24.746389,2012-03-27
1938,15269.5,-28.768056,20.720556,2012-03-27
1939,14899.5,-34.031944,22.053333,2012-03-27
1940,14892.0,-34.039722,22.133333,2012-03-27
1941,15042.0,-34.075556,20.145556,2012-03-27
1942,15172.5,-25.45963889,28.26430556,2012-03-27
1943,14922.0,-25.81048333,27.90955222,2012-03-28
1944,14924.0,-29.380556,30.2775,2012-03-28
1945,14860.0,-30.398056,30.601944,2012-03-28
1946,14966.0,-30.27402,30.69602,2012-03-28
1947,14871.0,-26.73806,27.59194,2012-03-28
1948,14959.0,-26.45,28.085833,2012-03-28
1949,14846.0,-30.679722,26.7125,2012-03-28
1950,14874.0,-28.69485,28.23487,2012-03-28
1951,14914.0,-29.615556,27.065278,2012-03-28
1952,14937.0,-28.883333,27.89,2012-03-28
1953,14788.0,-34.02861,22.22222,2012-03-28
1954,14847.0,-25.447222,30.711667,2012-03-28
1955,15042.0,-27.273889,28.49,2012-03-29
1956,15057.0,-27.3,28.586944,2012-03-29
1957,15013.0,-28.376944,24.303056,2012-03-29
1958,14811.0,-30.160091,27.40124,2012-03-29
1959,14857.0,-30.336111,27.359444,2012-03-29
1960,15066.0,-27.4275,28.525833,2012-03-30
1961,15040.0,-27.902778,24.615556,2012-03-30
1962,14805.0,-31.000833,26.353056,2012-03-30
1963,14846.0,-30.679722,26.7125,2012-03-30
1964,15359.0,-28.760833,17.730278,2012-04-01
1965,14869.5,-25.99136,27.84208,2012-04-02
1966,15068.0,-28.735556,29.820556,2012-04-02
1967,14946.5,-29.380556,30.2775,2012-04-02
1968,14862.0,-30.398056,30.601944,2012-04-02
1969,14973.5,-33.897778,20.012778,2012-04-02
1970,14888.0,-34.065833,20.404167,2012-04-03
1971,15252.0,-23.658056,31.05,2012-04-03
1972,15090.0,-27.398611,26.614722,2012-04-03
1973,15034.5,-27.671111,27.236944,2012-04-03
1974,15053.0,-25.45963889,28.26430556,2012-04-03
1975,15089.5,-27.4,26.624722,2012-04-03
1976,15032.0,-29.161667,23.696389,2012-04-04
1977,14917.5,-25.81048333,27.90955222,2012-04-04
1978,14964.0,-27.937778,31.209444,2012-04-04
1979,14988.0,-28.404444,30.013056,2012-04-04
1980,15087.5,-27.02314,28.59389,2012-04-04
1981,14957.5,-26.880278,26.965,2012-04-04
1982,15001.5,-27.273889,28.49,2012-04-04
1983,15005.5,-27.4275,28.525833,2012-04-04
1984,15018.5,-27.3,28.586944,2012-04-04
1985,14956.5,-29.615556,27.065278,2012-04-04
1986,14942.0,-25.57877778,29.12747222,2012-04-04
1987,14940.0,-27.5275,30.858056,2012-04-05
1988,14977.5,-27.01011111,26.69808333,2012-04-10
1989,14993.5,-25.127778,27.628889,2012-04-10
1990,15085.5,-25.20639,27.558,2012-04-10
1991,15058.0,-24.69514,27.40906,2012-04-10
1992,15033.5,-26.861111,28.884722,2012-04-10
1993,14878.0,-26.73806,27.59194,2012-04-10
1994,15054.5,-26.98472222,26.63227778,2012-04-10
1995,14999.0,-29.161667,23.696389,2012-04-11
1996,14962.0,-26.03611,30.99778,2012-04-11
1997,15088.5,-28.747778,31.745833,2012-04-11
1998,14939.0,-27.00222,28.76528,2012-04-11
1999,14926.5,-26.648056,27.089444,2012-04-11
2000,14892.0,-26.970278,27.211111,2012-04-11
2001,14979.5,-28.141944,26.417778,2012-04-11
2002,14952.5,-28.116667,26.725278,2012-04-11
2003,14907.0,-29.615556,27.065278,2012-04-11
2004,14750.5,-34.250556,20.9925,2012-04-11
2005,14951.5,-28.7115,24.07288889,2012-04-12
2006,14925.0,-28.801278,31.955389,2012-04-12
2007,15087.5,-28.75,30.442778,2012-04-12
2008,14949.5,-29.161667,30.629722,2012-04-12
2009,14945.0,-27.38972222,26.46388889,2012-04-12
2010,14952.5,-28.1175,26.719444,2012-04-12
2011,14952.5,-28.116667,26.725278,2012-04-12
2012,15006.0,-27.398611,26.614722,2012-04-12
2013,14991.0,-27.671111,27.236944,2012-04-12
2014,14948.5,-28.376944,24.303056,2012-04-12
2015,14907.0,-29.615556,27.065278,2012-04-12
2016,14993.5,-33.31388889,19.07472222,2012-04-12
2017,14857.0,-25.49037,30.6986,2012-04-13
2018,15055.0,-27.573056,24.746389,2012-04-13
2019,15040.0,-27.902778,24.615556,2012-04-13
2020,15065.0,-33.7075,18.97444444,2012-04-13
2021,15276.0,-28.760833,17.730278,2012-04-15
2022,14882.0,-25.99136,27.84208,2012-04-16
2023,15197.0,-22.935,28.004167,2012-04-17
2024,15278.0,-22.91028,29.61111,2012-04-17
2025,15094.0,-24.058889,31.237222,2012-04-17
2026,15161.5,-25.681111,31.783333,2012-04-17
2027,15039.0,-25.67386,31.57527,2012-04-17
2028,15067.0,-28.735556,29.820556,2012-04-17
2029,15039.5,-26.861111,28.884722,2012-04-17
2030,14978.5,-26.45,28.085833,2012-04-17
2031,14853.0,-28.69485,28.23487,2012-04-17
2032,14871.0,-28.883333,27.89,2012-04-17
2033,14835.5,-31.396,29.2651,2012-04-17
2034,14828.0,-31.554722,29.245556,2012-04-17
2035,15080.0,-25.45963889,28.26430556,2012-04-17
2036,15018.0,-28.338333,31.373611,2012-04-17
2037,14890.0,-29.161667,23.696389,2012-04-18
2038,15010.0,-27.01011111,26.69808333,2012-04-18
2039,14917.5,-25.81048333,27.90955222,2012-04-18
2040,15055.0,-24.282222,28.090278,2012-04-18
2041,15028.5,-24.768889,31.39,2012-04-18
2042,14985.0,-24.9675,31.516667,2012-04-18
2043,14939.0,-27.00222,28.76528,2012-04-18
2044,14938.0,-26.648056,27.089444,2012-04-18
2045,14905.5,-26.970278,27.211111,2012-04-18
2046,14957.5,-26.880278,26.965,2012-04-18
2047,15010.5,-27.38972222,26.46388889,2012-04-18
2048,15084.5,-26.98472222,26.63227778,2012-04-18
2049,14849.5,-30.568333,29.422778,2012-04-18
2050,14752.0,-30.570833,29.150556,2012-04-18
2051,15086.0,-27.602222,29.942778,2012-04-19
2052,14999.5,-27.671111,27.236944,2012-04-19
2053,14887.5,-31.031389,28.883333,2012-04-19
2054,14824.5,-30.86013889,29.07125,2012-04-19
2055,15055.0,-33.13083,18.86278,2012-04-19
2056,14949.5,-29.140556,31.391944,2012-04-20
2057,15125.0,-27.573056,24.746389,2012-04-22
2058,14865.0,-29.7775,29.470833,2012-04-23
2059,14780.0,-29.987778,29.851667,2012-04-23
2060,14873.0,-29.744167,29.905833,2012-04-23
2061,14924.0,-26.73806,27.59194,2012-04-23
2062,15109.0,-29.160278,26.573333,2012-04-23
2063,14738.0,-29.1825,23.575556,2012-04-23
2064,14752.0,-33.501667,21.624167,2012-04-23
2065,14686.0,-33.818056,19.694722,2012-04-23
2066,14886.0,-28.7115,24.07288889,2012-04-24
2067,14963.0,-24.679167,30.8025,2012-04-24
2068,15063.0,-25.127778,27.628889,2012-04-24
2069,15101.0,-25.20639,27.558,2012-04-24
2070,15157.0,-24.69514,27.40906,2012-04-24
2071,15021.0,-27.363611,31.783333,2012-04-24
2072,14887.0,-30.733889,29.828333,2012-04-24
2073,14973.0,-26.880278,26.965,2012-04-24
2074,14858.0,-29.615556,27.065278,2012-04-24
2075,14900.0,-28.883333,27.89,2012-04-24
2076,14862.0,-29.161667,23.696389,2012-04-25
2077,15123.5,-24.183889,30.823889,2012-04-25
2078,15403.0,-22.769722,30.886944,2012-04-25
2079,14989.5,-27.937778,31.209444,2012-04-25
2080,14959.5,-26.905,32.324722,2012-04-25
2081,14973.0,-27.935,26.126667,2012-04-25
2082,14626.5,-34.075556,20.145556,2012-04-25
2083,14848.0,-30.398056,30.601944,2012-04-26
2084,14868.0,-30.27402,30.69602,2012-04-26
2085,14725.0,-30.679722,26.7125,2012-04-26
2086,14759.5,-30.160091,27.40124,2012-04-26
2087,14672.5,-34.005833,22.351111,2012-04-26
2088,14926.5,-29.803611,30.516111,2012-04-27
2089,14921.0,-29.758889,30.935278,2012-04-28
2090,15124.0,-28.760833,17.730278,2012-04-29
2091,14882.0,-25.99136,27.84208,2012-04-30
2092,14870.0,-29.380556,30.2775,2012-04-30
2093,14636.0,-34.065833,20.404167,2012-05-01
2094,14998.0,-26.006389,29.253889,2012-05-01
2095,15103.0,-25.45963889,28.26430556,2012-05-01
2096,14609.0,-33.897778,20.012778,2012-05-01
2097,14780.0,-29.161667,23.696389,2012-05-02
2098,14879.0,-25.81048333,27.90955222,2012-05-02
2099,14968.0,-26.861111,28.884722,2012-05-02
2100,14747.0,-29.033333,23.983333,2012-05-02
2101,15022.0,-28.058889,30.373611,2012-05-02
2102,15022.0,-24.925278,29.324444,2012-05-03
2103,14898.5,-27.00222,28.76528,2012-05-03
2104,14942.0,-27.398611,26.614722,2012-05-03
2105,14901.5,-27.671111,27.236944,2012-05-03
2106,14992.0,-27.4,26.624722,2012-05-03
2107,14904.0,-26.648056,27.089444,2012-05-04
2108,14840.0,-26.970278,27.211111,2012-05-04
2109,14898.0,-26.880278,26.965,2012-05-04
2110,14938.0,-27.01011111,26.69808333,2012-05-07
2111,14847.0,-26.73806,27.59194,2012-05-07
2112,14931.0,-26.45,28.085833,2012-05-07
2113,15045.0,-26.98472222,26.63227778,2012-05-07
2114,14796.0,-32.502778,19.535833,2012-05-07
2115,14750.0,-29.161667,23.696389,2012-05-08
2116,15009.0,-25.127778,27.628889,2012-05-08
2117,15025.0,-25.20639,27.558,2012-05-08
2118,15049.0,-24.69514,27.40906,2012-05-08
2119,15024.0,-28.747778,31.745833,2012-05-08
2120,14970.0,-27.169444,29.233889,2012-05-08
2121,14895.0,-26.648056,27.089444,2012-05-08
2122,14794.0,-26.970278,27.211111,2012-05-08
2123,14902.0,-26.880278,26.965,2012-05-08
2124,14967.0,-28.141944,26.417778,2012-05-08
2125,14902.0,-28.116667,26.725278,2012-05-08
2126,14789.0,-29.042222,24.6,2012-05-08
2127,14966.0,-28.460833,21.248889,2012-05-08
2128,14871.0,-31.396,29.2651,2012-05-08
2129,14946.0,-25.57877778,29.12747222,2012-05-08
2130,14750.0,-29.161667,23.696389,2012-05-09
2131,14783.0,-25.49037,30.6986,2012-05-09
2132,14872.0,-28.801278,31.955389,2012-05-09
2133,14914.0,-27.273889,28.49,2012-05-09
2134,14925.0,-27.4275,28.525833,2012-05-09
2135,14950.0,-27.3,28.586944,2012-05-09
2136,15023.0,-27.398611,26.614722,2012-05-09
2137,14905.0,-29.028629,24.638389,2012-05-09
2138,14738.0,-29.1825,23.575556,2012-05-09
2139,14719.0,-30.570833,29.150556,2012-05-09
2140,14828.0,-31.104278,29.399722,2012-05-09
2141,14570.0,-33.31388889,19.07472222,2012-05-09
2142,14886.0,-28.7115,24.07288889,2012-05-10
2143,14983.0,-29.140556,31.391944,2012-05-10
2144,15013.0,-28.75,30.442778,2012-05-10
2145,14915.0,-29.161667,30.629722,2012-05-10
2146,15018.0,-27.38972222,26.46388889,2012-05-10
2147,14985.0,-27.935,26.126667,2012-05-10
2148,14912.0,-27.671111,27.236944,2012-05-10
2149,14862.0,-28.376944,24.303056,2012-05-10
2150,14878.0,-31.031389,28.883333,2012-05-10
2151,14823.0,-30.86013889,29.07125,2012-05-10
2152,14799.0,-30.77586667,29.03221667,2012-05-10
2153,14755.0,-33.7075,18.97444444,2012-05-10
2154,14673.0,-33.72266667,18.61691667,2012-05-10
2155,14936.0,-27.902778,24.615556,2012-05-11
2156,14934.5,-28.44555556,32.325,2012-04-19
2157,14824.0,-31.554722,29.245556,2012-05-12
2158,15024.5,-28.760833,17.730278,2012-05-13
2159,14829.0,-25.99136,27.84208,2012-05-14
2160,14889.5,-26.861111,28.884722,2012-05-14
2161,14860.5,-26.45,28.085833,2012-05-14
2162,15038.0,-25.681111,31.783333,2012-05-15
2163,14992.0,-25.398889,31.610556,2012-05-15
2164,14751.0,-27.00222,28.76528,2012-05-15
2165,14784.0,-26.648056,27.089444,2012-05-15
2166,14392.0,-33.38056,19.30167,2012-05-15
2167,14921.0,-25.45963889,28.26430556,2012-05-15
2168,14972.0,-28.068333,31.55,2012-05-15
2169,14738.0,-25.81048333,27.90955222,2012-05-16
2170,14958.0,-24.768889,31.39,2012-05-16
2171,14672.0,-29.033333,23.983333,2012-05-16
2172,14541.0,-34.092222,21.295278,2012-05-16
2173,14576.0,-33.13083,18.86278,2012-05-16
2174,14641.0,-24.99328,30.81444,2012-05-17
2175,14518.0,-33.970833,22.548333,2012-05-17
2176,14916.0,-25.436111,31.982222,2012-05-18
2177,15130.0,-25.14944444,31.94055556,2012-05-18
2178,14589.5,-29.7775,29.470833,2012-05-21
2179,14578.5,-29.987778,29.851667,2012-05-21
2180,14631.0,-29.744167,29.905833,2012-05-21
2181,14751.0,-30.27402,30.69602,2012-05-21
2182,14729.0,-26.73806,27.59194,2012-05-21
2183,14578.5,-33.818056,19.694722,2012-05-21
2184,14757.5,-27.01011111,26.69808333,2012-05-22
2185,14470.0,-34.065833,20.404167,2012-05-22
2186,14762.5,-24.679167,30.8025,2012-05-22
2187,15005.0,-24.183889,30.823889,2012-05-22
2188,14820.5,-25.127778,27.628889,2012-05-22
2189,14887.0,-25.20639,27.558,2012-05-22
2190,14946.0,-24.69514,27.40906,2012-05-22
2191,14895.5,-27.363611,31.783333,2012-05-22
2192,14762.0,-30.733889,29.828333,2012-05-22
2193,14812.0,-27.169444,29.233889,2012-05-22
2194,14739.5,-26.880278,26.965,2012-05-22
2195,14842.0,-26.98472222,26.63227778,2012-05-22
2196,14849.5,-29.160278,26.573333,2012-05-22
2197,14587.5,-30.336111,27.359444,2012-05-22
2198,14550.5,-33.501667,21.624167,2012-05-22
2199,14507.5,-34.075556,20.145556,2012-05-22
2200,14487.5,-33.897778,20.012778,2012-05-22
2201,15008.0,-24.058889,31.237222,2012-05-23
2202,14738.0,-30.398056,30.601944,2012-05-23
2203,14563.0,-30.160091,27.40124,2012-05-23
2204,14619.0,-28.69485,28.23487,2012-05-23
2205,14649.0,-28.883333,27.89,2012-05-23
2206,14580.0,-34.005833,22.351111,2012-05-23
2207,14734.0,-29.641944,30.6875,2012-05-24
2208,14493.0,-30.830556,26.921389,2012-05-24
2209,14638.0,-29.380556,30.2775,2012-05-24
2210,14499.0,-30.679722,26.7125,2012-05-24
2211,14592.0,-29.615556,27.065278,2012-05-24
2212,14558.0,-34.031944,22.053333,2012-05-24
2213,14575.0,-34.039722,22.133333,2012-05-24
2214,14738.0,-30.398056,30.601944,2012-05-25
2215,14750.0,-30.27402,30.69602,2012-05-25
2216,14627.0,-29.658056,25.973333,2012-05-25
2217,14423.0,-31.000833,26.353056,2012-05-25
2218,14775.0,-28.460833,21.248889,2012-05-25
2219,14773.0,-29.803611,30.516111,2012-05-25
2220,14719.0,-29.758889,30.935278,2012-05-26
2221,14824.0,-28.760833,17.730278,2012-05-27
2222,14774.5,-25.99136,27.84208,2012-05-28
2223,14786.0,-26.861111,28.884722,2012-05-28
2224,14689.5,-26.970278,27.211111,2012-05-28
2225,14743.0,-26.45,28.085833,2012-05-28
2226,14717.5,-27.01011111,26.69808333,2012-05-29
2227,14606.5,-29.380556,30.2775,2012-05-29
2228,14683.5,-27.00222,28.76528,2012-05-29
2229,14731.5,-26.648056,27.089444,2012-05-29
2230,14721.5,-26.880278,26.965,2012-05-29
2231,14808.0,-26.98472222,26.63227778,2012-05-29
2232,14382.0,-31.000833,26.353056,2012-05-29
2233,14889.0,-25.45963889,28.26430556,2012-05-29
2234,14673.5,-29.161667,23.696389,2012-05-30
2235,14881.5,-24.282222,28.090278,2012-05-30
2236,14801.0,-27.937778,31.209444,2012-05-30
2237,14708.5,-28.404444,30.013056,2012-05-30
2238,14673.5,-28.1175,26.719444,2012-05-30
2239,14887.0,-28.44555556,32.325,2012-05-12
2240,14813.0,-24.670833,28.560833,2012-05-31
2241,14747.0,-27.573056,24.746389,2012-05-31
2242,14499.0,-30.679722,26.7125,2012-05-31
2243,14730.0,-28.44555556,32.325,2012-07-12
2244,14312.0,-33.38056,19.30167,2012-05-31
2245,14557.0,-33.13083,18.86278,2012-05-31
2246,14648.0,-29.161667,23.696389,2012-06-01
2247,14633.0,-28.7115,24.07288889,2012-06-01
2248,14784.0,-27.5275,30.858056,2012-06-01
2249,14562.0,-29.1825,23.575556,2012-06-01
2250,14683.5,-26.73806,27.59194,2012-06-04
2251,14473.5,-32.502778,19.535833,2012-06-04
2252,14750.5,-25.127778,27.628889,2012-06-05
2253,14749.0,-25.20639,27.558,2012-06-05
2254,14867.5,-24.69514,27.40906,2012-06-05
2255,14724.0,-26.006389,29.253889,2012-06-05
2256,14813.0,-28.747778,31.745833,2012-06-05
2257,14632.5,-27.169444,29.233889,2012-06-05
2258,14410.0,-34.250556,20.9925,2012-06-05
2259,14729.0,-25.57877778,29.12747222,2012-06-05
2260,15054.0,-23.658056,31.05,2012-06-06
2261,14702.0,-28.801278,31.955389,2012-06-06
2262,14733.0,-27.02314,28.59389,2012-06-06
2263,14687.0,-27.4275,28.525833,2012-06-06
2264,14672.0,-27.3,28.586944,2012-06-06
2265,14704.5,-28.141944,26.417778,2012-06-06
2266,14690.5,-28.1175,26.719444,2012-06-06
2267,14779.5,-28.44555556,32.325,2012-08-08
2268,14507.0,-33.7075,18.97444444,2012-06-06
2269,14460.0,-33.72266667,18.61691667,2012-06-06
2270,14768.5,-29.140556,31.391944,2012-06-07
2271,14929.0,-23.838611,31.640833,2012-06-07
2272,14909.0,-28.44555556,32.325,2012-09-12
2273,14686.0,-28.75,30.442778,2012-06-07
2274,14611.5,-29.161667,30.629722,2012-06-07
2275,14767.0,-27.398611,26.614722,2012-06-07
2276,14683.5,-27.671111,27.236944,2012-06-07
2277,15059.5,-27.5275,30.858056,2011-08-25
2278,14754.5,-27.4,26.624722,2012-06-07
2279,14749.0,-25.99136,27.84208,2012-06-11
2280,14746.0,-26.861111,28.884722,2012-06-11
2281,14657.0,-27.671111,27.236944,2012-06-11
2282,14612.0,-31.554722,29.245556,2012-06-11
2283,14363.0,-33.818056,19.694722,2012-06-11
2284,14570.0,-27.935,26.126667,2012-06-12
2285,14593.5,-28.141944,26.417778,2012-06-12
2286,14485.0,-29.658056,25.973333,2012-06-12
2287,14215.5,-31.000833,26.353056,2012-06-12
2288,14343.5,-30.534167,24.961944,2012-06-12
2289,14418.5,-31.104278,29.399722,2012-06-12
2290,14375.5,-34.075556,20.145556,2012-06-12
2291,14857.5,-25.45963889,28.26430556,2012-06-12
2292,14827.5,-28.068333,31.55,2012-06-12
2293,14445.5,-29.161667,23.696389,2012-06-13
2294,14648.5,-25.81048333,27.90955222,2012-06-13
2295,14566.0,-27.00222,28.76528,2012-06-13
2296,14593.0,-28.1175,26.719444,2012-06-13
2297,14343.5,-30.534167,24.961944,2012-06-13
2298,14499.0,-30.568333,29.422778,2012-06-13
2299,14454.5,-30.570833,29.150556,2012-06-13
2300,14445.5,-29.161667,23.696389,2012-06-14
2301,14792.0,-26.905,32.324722,2012-06-14
2302,14756.0,-27.602222,29.942778,2012-06-14
2303,14570.0,-27.935,26.126667,2012-06-14
2304,14593.0,-28.1175,26.719444,2012-06-14
2305,14215.5,-31.000833,26.353056,2012-06-14
2306,14273.0,-30.679722,26.7125,2012-06-14
2307,14270.0,-30.160091,27.40124,2012-06-14
2308,14552.0,-30.86013889,29.07125,2012-06-14
2309,14483.0,-28.7115,24.07288889,2012-06-15
2310,14630.5,-27.01011111,26.69808333,2012-06-15
2311,14649.5,-29.641944,30.6875,2012-06-15
2312,14674.0,-26.648056,27.089444,2012-06-15
2313,14625.0,-26.970278,27.211111,2012-06-15
2314,14641.0,-26.880278,26.965,2012-06-15
2315,14691.5,-26.98472222,26.63227778,2012-06-15
2316,14686.0,-27.398611,26.614722,2012-06-15
2317,14337.0,-29.1825,23.575556,2012-06-15
2318,14988.0,-22.91028,29.61111,2012-06-18
2319,14513.0,-29.7775,29.470833,2012-06-18
2320,14509.0,-29.744167,29.905833,2012-06-18
2321,14622.0,-26.861111,28.884722,2012-06-18
2322,14563.0,-26.73806,27.59194,2012-06-18
2323,14646.0,-26.45,28.085833,2012-06-18
2324,14383.0,-34.065833,20.404167,2012-06-19
2325,14650.0,-25.127778,27.628889,2012-06-19
2326,14631.0,-25.20639,27.558,2012-06-19
2327,14793.0,-24.69514,27.40906,2012-06-19
2328,14796.0,-27.363611,31.783333,2012-06-19
2329,14545.0,-30.733889,29.828333,2012-06-19
2330,14547.0,-27.169444,29.233889,2012-06-19
2331,14551.0,-27.00222,28.76528,2012-06-19
2332,14524.0,-29.160278,26.573333,2012-06-19
2333,14473.0,-29.028629,24.638389,2012-06-19
2334,14405.5,-29.161667,23.696389,2012-06-20
2335,14882.0,-24.282222,28.090278,2012-06-20
2336,14957.0,-25.681111,31.783333,2012-06-20
2337,14906.5,-25.398889,31.610556,2012-06-20
2338,14643.0,-30.398056,30.601944,2012-06-20
2339,14692.0,-30.27402,30.69602,2012-06-20
2340,14377.0,-29.615556,27.065278,2012-06-20
2341,14356.0,-28.883333,27.89,2012-06-20
2342,14389.5,-34.405833,19.600556,2012-06-20
2343,14786.5,-24.670833,28.560833,2012-06-21
2344,14534.5,-24.99328,30.81444,2012-06-21
2345,14901.0,-24.768889,31.39,2012-06-21
2346,14501.0,-27.802778,28.768333,2012-06-21
2347,14495.5,-27.935,26.126667,2012-06-21
2348,14469.0,-28.1175,26.719444,2012-06-21
2349,14252.5,-30.679722,26.7125,2012-06-21
2350,14256.0,-30.160091,27.40124,2012-06-21
2351,14284.0,-30.336111,27.359444,2012-06-21
2352,14389.0,-33.501667,21.624167,2012-06-21
2353,14318.0,-34.329722,18.990278,2012-06-21
2354,14837.5,-25.436111,31.982222,2012-06-22
2355,15020.0,-25.14944444,31.94055556,2012-06-22
2356,14404.0,-29.658056,25.973333,2012-06-22
2357,14209.0,-31.000833,26.353056,2012-06-22
2358,14667.5,-29.803611,30.516111,2012-06-22
2359,15509.5,-27.363611,31.783333,2015-11-24
2360,14717.0,-28.760833,17.730278,2012-06-24
2361,14703.0,-24.679167,30.8025,2012-06-25
2362,14749.0,-25.99136,27.84208,2012-06-25
2363,14890.0,-25.362222,31.956667,2012-06-25
2364,15041.0,-25.14944444,31.94055556,2012-06-25
2365,14550.0,-27.01011111,26.69808333,2012-06-26
2366,14916.0,-24.183889,30.823889,2012-06-26
2367,14687.0,-29.758889,30.935278,2012-06-26
2368,14681.0,-29.380556,30.2775,2012-06-26
2369,14603.0,-26.861111,28.884722,2012-06-26
2370,14595.0,-26.880278,26.965,2012-06-26
2371,14662.0,-26.45,28.085833,2012-06-26
2372,14595.0,-26.98472222,26.63227778,2012-06-26
2373,14424.0,-34.039722,22.133333,2012-06-26
2374,14418.0,-33.7075,18.97444444,2012-06-26
2375,14388.0,-33.72266667,18.61691667,2012-06-26
2376,14853.0,-25.45963889,28.26430556,2012-06-26
2377,14398.0,-29.161667,23.696389,2012-06-27
2378,14652.0,-25.81048333,27.90955222,2012-06-27
2379,14261.0,-30.830556,26.921389,2012-06-27
2380,14954.0,-24.058889,31.237222,2012-06-27
2381,14754.0,-28.404444,30.013056,2012-06-27
2382,14522.0,-27.4275,28.525833,2012-06-27
2383,14435.0,-34.031944,22.053333,2012-06-27
2384,14410.0,-32.595833,19.009444,2012-06-27
2385,14717.0,-28.058889,30.373611,2012-06-27
2386,14687.0,-25.447222,30.711667,2012-06-27
2387,14366.0,-29.161667,23.696389,2012-06-28
2388,14649.5,-29.641944,30.6875,2012-06-28
2389,14478.0,-31.860278,18.6875,2012-06-28
2390,14742.0,-27.5275,30.858056,2012-06-28
2391,14627.5,-29.380556,30.2775,2012-06-28
2392,14521.5,-27.00222,28.76528,2012-06-28
2393,14622.0,-26.648056,27.089444,2012-06-28
2394,14430.0,-29.028629,24.638389,2012-06-28
2395,14315.5,-29.1825,23.575556,2012-06-28
2396,14761.0,-25.49037,30.6986,2012-06-29
2397,14643.0,-30.398056,30.601944,2012-06-29
2398,14686.0,-30.27402,30.69602,2012-06-29
2399,14480.5,-27.935,26.126667,2012-06-29
2400,14425.0,-28.1175,26.719444,2012-06-29
2401,14650.0,-25.127778,27.628889,2012-07-03
2402,14631.0,-25.20639,27.558,2012-07-03
2403,14793.0,-24.69514,27.40906,2012-07-03
2404,14783.0,-28.747778,31.745833,2012-07-03
2405,14576.0,-31.5653,18.3306,2012-07-03
2406,14913.0,-24.39619444,27.08983333,2012-07-04
2407,14731.0,-28.801278,31.955389,2012-07-04
2408,14474.0,-27.935,26.126667,2012-07-04
2409,14388.0,-28.141944,26.417778,2012-07-04
2410,14421.0,-28.1175,26.719444,2012-07-04
2411,14595.0,-28.75,30.442778,2012-07-05
2412,14603.0,-29.161667,30.629722,2012-07-05
2413,14531.0,-28.460833,21.248889,2012-07-05
2414,14429.0,-34.092222,21.295278,2012-07-05
2415,14164.0,-33.38056,19.30167,2012-07-05
2416,14532.0,-27.4,26.624722,2012-07-05
2417,14501.5,-27.573056,24.746389,2012-07-06
2418,14683.0,-28.760833,17.730278,2012-07-08
2419,14457.0,-29.028629,24.638389,2012-07-09
2420,14370.0,-33.818056,19.694722,2012-07-09
2421,14673.0,-26.861111,28.884722,2012-07-10
2422,14595.0,-26.880278,26.965,2012-07-10
2423,14665.0,-26.45,28.085833,2012-07-10
2424,14595.0,-26.98472222,26.63227778,2012-07-10
2425,14474.0,-27.935,26.126667,2012-07-10
2426,14429.0,-28.1175,26.719444,2012-07-10
2427,14265.0,-28.69485,28.23487,2012-07-10
2428,14443.0,-31.104278,29.399722,2012-07-10
